repo_name,ai_tool,commit_count,stars,language,url
ansible/molecule,copilot,1,4072,Python,https://github.com/ansible/molecule
AnswerDotAI/FastHTML-Gallery,devin,1,104,Python,https://github.com/AnswerDotAI/FastHTML-Gallery
AnswerDotAI/MonsterUI,devin,5,502,Jupyter Notebook,https://github.com/AnswerDotAI/MonsterUI
AnswerOverflow/AnswerOverflow,cursor,2,1653,TypeScript,https://github.com/AnswerOverflow/AnswerOverflow
ansys/pyfluent,copilot,1,397,Python,https://github.com/ansys/pyfluent
ansys/pymapdl,copilot,22,475,Python,https://github.com/ansys/pymapdl
ant-design/agentic-ui,cursor,11,172,TypeScript,https://github.com/ant-design/agentic-ui
ant-design/ant-design,gitauto,9,97477,TypeScript,https://github.com/ant-design/ant-design
ant-design/ant-design-mobile,copilot,1,11950,TypeScript,https://github.com/ant-design/ant-design-mobile
ant-design/ant-design-web3,copilot,2,1126,TypeScript,https://github.com/ant-design/ant-design-web3
ant-design/md-editor,copilot,2,172,TypeScript,https://github.com/ant-design/md-editor
ant-design/pro-components,copilot,4,4721,HTML,https://github.com/ant-design/pro-components
ant-design/x,coderabbit,4,4302,TypeScript,https://github.com/ant-design/x
antdigital-ai/agentic-ui,cursor,15,172,TypeScript,https://github.com/antdigital-ai/agentic-ui
antfu-collective/vite-ssg,copilot,2,1550,TypeScript,https://github.com/antfu-collective/vite-ssg
antgroup/ant-ray,gemini,2,165,Python,https://github.com/antgroup/ant-ray
AnthonyGress/lab-dash,copilot,1,417,TypeScript,https://github.com/AnthonyGress/lab-dash
anthonyshew/repo,claude,11,157,TypeScript,https://github.com/anthonyshew/repo
anthropics/anthropic-quickstarts,claude,3,13886,Python,https://github.com/anthropics/anthropic-quickstarts
anthropics/claude-agent-sdk-python,claude,2,4792,Python,https://github.com/anthropics/claude-agent-sdk-python
anthropics/claude-code,claude,4,65882,Shell,https://github.com/anthropics/claude-code
anthropics/claude-code-action,claude,118,5590,TypeScript,https://github.com/anthropics/claude-code-action
anthropics/claude-code-base-action,claude,13,569,TypeScript,https://github.com/anthropics/claude-code-base-action
anthropics/claude-code-sdk-python,claude,16,4724,Python,https://github.com/anthropics/claude-code-sdk-python
anthropics/claude-cookbooks,,92,34066,Jupyter Notebook,https://github.com/anthropics/claude-cookbooks
anthropics/claude-plugins-official,,46,8901,Python,https://github.com/anthropics/claude-plugins-official
anthropics/claude-quickstarts,claude,1,14009,Python,https://github.com/anthropics/claude-quickstarts
anthropics/skills,,5,82886,Python,https://github.com/anthropics/skills
anti-work/shortest,devin,98,5512,TypeScript,https://github.com/anti-work/shortest
antirez/flux2.c,,175,1875,C,https://github.com/antirez/flux2.c
antiwork/gumboard,devin,143,165,TypeScript,https://github.com/antiwork/gumboard
antiwork/gumroad,devin,365,8401,Ruby,https://github.com/antiwork/gumroad
antiwork/shortest,devin,52,5512,TypeScript,https://github.com/antiwork/shortest
antlr-ng/antlr-ng,copilot,4,111,TypeScript,https://github.com/antlr-ng/antlr-ng
antontanderup/mediocre-hass-media-player-cards,copilot,16,384,TypeScript,https://github.com/antontanderup/mediocre-hass-media-player-cards
antosubash/abp-react,cursor,4,187,TypeScript,https://github.com/antosubash/abp-react
antvis/AVA,gemini,6,1462,TypeScript,https://github.com/antvis/AVA
antvis/G,gemini,5,1192,TypeScript,https://github.com/antvis/G
antvis/G2,gemini,4,12521,TypeScript,https://github.com/antvis/G2
antvis/G6,gemini,1,11962,TypeScript,https://github.com/antvis/G6
antvis/GPT-Vis,copilot,57,653,TypeScript,https://github.com/antvis/GPT-Vis
antvis/hierarchy,copilot,2,292,TypeScript,https://github.com/antvis/hierarchy
antvis/Infographic,copilot,6,4270,TypeScript,https://github.com/antvis/Infographic
antvis/L7,copilot,1,3964,TypeScript,https://github.com/antvis/L7
antvis/mcp-server-chart,copilot,1,3664,TypeScript,https://github.com/antvis/mcp-server-chart
antvis/S2,gemini,3,1658,TypeScript,https://github.com/antvis/S2
antvis/X6,gemini,8,6444,TypeScript,https://github.com/antvis/X6
anuraghazra/github-readme-stats,copilot,25,78315,JavaScript,https://github.com/anuraghazra/github-readme-stats
anweiss/cddl,copilot,34,112,Rust,https://github.com/anweiss/cddl
anyproto/anytype-ts,,214,7156,TypeScript,https://github.com/anyproto/anytype-ts
AnySoftKeyboard/AnySoftKeyboard,gemini,36,3233,Java,https://github.com/AnySoftKeyboard/AnySoftKeyboard
apache/airflow,copilot,10,44214,Python,https://github.com/apache/airflow
apache/apisix-dashboard,copilot,3,1169,TypeScript,https://github.com/apache/apisix-dashboard
apache/beam,gemini,8,8483,Java,https://github.com/apache/beam
apache/cloudstack,copilot,1,2794,Java,https://github.com/apache/cloudstack
apache/datafusion-comet,,19,1150,Scala,https://github.com/apache/datafusion-comet
apache/dubbo-admin,,5,4051,Go,https://github.com/apache/dubbo-admin
apache/flink,,1,25830,Java,https://github.com/apache/flink
apache/fory,gemini,2,4209,Java,https://github.com/apache/fory
apache/gravitino,copilot,1,2826,Java,https://github.com/apache/gravitino
apache/hertzbeat,copilot,29,7070,Java,https://github.com/apache/hertzbeat
apache/iceberg-python,copilot,3,997,Python,https://github.com/apache/iceberg-python
apache/incubator-hugegraph-ai,copilot,1,119,Python,https://github.com/apache/incubator-hugegraph-ai
apache/sedona,copilot,15,2302,Java,https://github.com/apache/sedona
apache/sedona-db,copilot,12,401,Rust,https://github.com/apache/sedona-db
apache/solr,copilot,2,1570,Java,https://github.com/apache/solr
apache/superset,copilot,11,70493,TypeScript,https://github.com/apache/superset
apache/texera,copilot,6,224,Scala,https://github.com/apache/texera
apache/tsfile,copilot,19,181,Java,https://github.com/apache/tsfile
apache/tvm,copilot,1,13117,Python,https://github.com/apache/tvm
apache/zeppelin,,3,6605,Java,https://github.com/apache/zeppelin
aperturerobotics/goscript,devin,201,178,TypeScript,https://github.com/aperturerobotics/goscript
apexcharts/apexcharts.js,copilot,6,15067,JavaScript,https://github.com/apexcharts/apexcharts.js
aphrodite-engine/aphrodite-engine,cursor,1,1648,C++,https://github.com/aphrodite-engine/aphrodite-engine
api3dao/airnode,copilot,3,170,TypeScript,https://github.com/api3dao/airnode
apify/actors-mcp-server,copilot,7,773,TypeScript,https://github.com/apify/actors-mcp-server
apify/apify-cli,copilot,5,174,TypeScript,https://github.com/apify/apify-cli
apify/apify-sdk-js,copilot,1,171,MDX,https://github.com/apify/apify-sdk-js
apify/crawlee,copilot,12,21658,TypeScript,https://github.com/apify/crawlee
apify/crawlee-python,copilot,6,8056,Python,https://github.com/apify/crawlee-python
Apocrathia/home-assistant-config,cursor,1,182,Python,https://github.com/Apocrathia/home-assistant-config
apolloconfig/apollo,coderabbit,2,29777,Java,https://github.com/apolloconfig/apollo
apollographql/apollo-client,copilot,5,19726,TypeScript,https://github.com/apollographql/apollo-client
Apollon77/daikin-controller,copilot,15,122,TypeScript,https://github.com/Apollon77/daikin-controller
Apollon77/ioBroker.alexa2,copilot,40,173,JavaScript,https://github.com/Apollon77/ioBroker.alexa2
apostrophecms/apostrophe,copilot,1,4523,JavaScript,https://github.com/apostrophecms/apostrophe
apotdevin/thunderhub,claude,1,452,TypeScript,https://github.com/apotdevin/thunderhub
appium/appium-inspector,copilot,1,1728,JavaScript,https://github.com/appium/appium-inspector
appium/appium-xcuitest-driver,copilot,16,837,TypeScript,https://github.com/appium/appium-xcuitest-driver
appium/python-client,copilot,4,1840,Python,https://github.com/appium/python-client
appknox/pyaxmlparser,devin,6,147,Python,https://github.com/appknox/pyaxmlparser
apple/foundationdb,aider,1,16143,C++,https://github.com/apple/foundationdb
appledragon/everythingByMdfind,copilot,13,133,Python,https://github.com/appledragon/everythingByMdfind
approvals/ApprovalTests.Python,sourcery,1,204,Python,https://github.com/approvals/ApprovalTests.Python
appsmithorg/appsmith,coderabbit,61,39068,TypeScript,https://github.com/appsmithorg/appsmith
appwrite/console,copilot,52,389,Svelte,https://github.com/appwrite/console
appwrite/templates,copilot,2,172,JavaScript,https://github.com/appwrite/templates
appwrite/website,coderabbit,45,313,Svelte,https://github.com/appwrite/website
aptos-labs/aptos-core,cursor,23,6430,Rust,https://github.com/aptos-labs/aptos-core
aptos-labs/aptos-ts-sdk,copilot,3,112,TypeScript,https://github.com/aptos-labs/aptos-ts-sdk
aptos-labs/explorer,copilot,12,121,TypeScript,https://github.com/aptos-labs/explorer
aquasecurity/trivy-vscode-extension,copilot,14,164,TypeScript,https://github.com/aquasecurity/trivy-vscode-extension
ar-io/ar-io-node,coderabbit,25,111,TypeScript,https://github.com/ar-io/ar-io-node
arabold/docs-mcp-server,copilot,23,1017,TypeScript,https://github.com/arabold/docs-mcp-server
arangodb/arangodb,,16,14098,C++,https://github.com/arangodb/arangodb
aravindnc/mongoose-paginate-v2,copilot,1,515,JavaScript,https://github.com/aravindnc/mongoose-paginate-v2
Arbuzov/home_assistant_delonghi_primadonna,copilot,6,116,Python,https://github.com/Arbuzov/home_assistant_delonghi_primadonna
arc53/DocsGPT,copilot,3,17704,Python,https://github.com/arc53/DocsGPT
arc53/pastevault,copilot,1,134,TypeScript,https://github.com/arc53/pastevault
ArcadeAI/arcade-ai,copilot,2,803,Python,https://github.com/ArcadeAI/arcade-ai
ArcadeAI/arcade-mcp,cursor,7,803,Python,https://github.com/ArcadeAI/arcade-mcp
ArcadeData/arcadedb,copilot,48,690,Java,https://github.com/ArcadeData/arcadedb
architecture-building-systems/CityEnergyAnalyst,coderabbit,12,258,Python,https://github.com/architecture-building-systems/CityEnergyAnalyst
ArchiveBox/ArchiveBox,sourcery,16,26821,Python,https://github.com/ArchiveBox/ArchiveBox
Archmonger/django-dbbackup,copilot,70,1093,Python,https://github.com/Archmonger/django-dbbackup
arco-design/arco-design,copilot,4,5543,TypeScript,https://github.com/arco-design/arco-design
arco-design/arco-design-mobile,copilot,2,487,TypeScript,https://github.com/arco-design/arco-design-mobile
Ardakilic/alerthub,copilot,1,223,JavaScript,https://github.com/Ardakilic/alerthub
ardatan/graphql-mesh,copilot,6,3484,TypeScript,https://github.com/ardatan/graphql-mesh
ardatan/graphql-tools,coderabbit,4,5423,TypeScript,https://github.com/ardatan/graphql-tools
ArduPilot/ardupilot,,23,14593,C++,https://github.com/ArduPilot/ardupilot
ArduPilot/MethodicConfigurator,copilot,20,111,Python,https://github.com/ArduPilot/MethodicConfigurator
areibman/bottleneck,cursor,5,151,TypeScript,https://github.com/areibman/bottleneck
argos-ci/argos,copilot,3,551,TypeScript,https://github.com/argos-ci/argos
argotorg/sourcify,claude,2,903,TypeScript,https://github.com/argotorg/sourcify
argyleink/open-props,copilot,16,5299,HTML,https://github.com/argyleink/open-props
ariadng/metatrader-mcp-server,gemini,2,159,Python,https://github.com/ariadng/metatrader-mcp-server
ariakit/ariakit,copilot,19,8518,TypeScript,https://github.com/ariakit/ariakit
Arindam200/awesome-ai-apps,coderabbit,12,8878,Python,https://github.com/Arindam200/awesome-ai-apps
Arindam200/awesome-llm-apps,coderabbit,4,8879,Python,https://github.com/Arindam200/awesome-llm-apps
Arindam200/Nebius-Cookbook,coderabbit,5,8879,Python,https://github.com/Arindam200/Nebius-Cookbook
aristoteleo/spateo-release,copilot,6,327,Python,https://github.com/aristoteleo/spateo-release
Arize-ai/openinference,cursor,2,850,Python,https://github.com/Arize-ai/openinference
Arize-ai/phoenix,copilot,3,8506,Jupyter Notebook,https://github.com/Arize-ai/phoenix
arkime/arkime,copilot,10,7300,C,https://github.com/arkime/arkime
ArmoredTurtle/AFC-Klipper-Add-On,copilot,2,211,Python,https://github.com/ArmoredTurtle/AFC-Klipper-Add-On
arrow-py/arrow,,1,9034,Python,https://github.com/arrow-py/arrow
artefactory/choice-learn,gemini,6,104,Python,https://github.com/artefactory/choice-learn
arthurfiorette/axios-cache-interceptor,copilot,18,817,TypeScript,https://github.com/arthurfiorette/axios-cache-interceptor
arthurfiorette/prisma-json-types-generator,copilot,6,538,TypeScript,https://github.com/arthurfiorette/prisma-json-types-generator
artilleryio/artillery,,2,8908,JavaScript,https://github.com/artilleryio/artillery
artprima/prometheus-metrics-bundle,copilot,37,171,PHP,https://github.com/artprima/prometheus-metrics-bundle
artsy/eigen,copilot,8,3756,TypeScript,https://github.com/artsy/eigen
artsy/force,copilot,9,628,TypeScript,https://github.com/artsy/force
artsy/metaphysics,claude,2,367,TypeScript,https://github.com/artsy/metaphysics
arvkevi/kneed,copilot,2,804,Python,https://github.com/arvkevi/kneed
asciidwango/js-primer,claude,5,2399,JavaScript,https://github.com/asciidwango/js-primer
ascorbic/am-i-vibing,gemini,2,335,TypeScript,https://github.com/ascorbic/am-i-vibing
ascorbic/astro-loaders,claude,3,162,TypeScript,https://github.com/ascorbic/astro-loaders
ascorbic/atproto-worker,copilot,3,179,TypeScript,https://github.com/ascorbic/atproto-worker
ascorbic/cirrus,copilot,1,180,TypeScript,https://github.com/ascorbic/cirrus
ascorbic/unpic-img,claude,2,1954,TypeScript,https://github.com/ascorbic/unpic-img
ashkonf/pagerank,devin,2,268,Jupyter Notebook,https://github.com/ashkonf/pagerank
asim/reminder,copilot,1,100,Go,https://github.com/asim/reminder
asklokesh/loki-mode,claude,2,625,Python,https://github.com/asklokesh/loki-mode
aspectrr/virsh-sandbox,copilot,1,384,Go,https://github.com/aspectrr/virsh-sandbox
asreview/asreview,copilot,1,837,Python,https://github.com/asreview/asreview
assafelovic/gpt-researcher,gemini,1,25313,Python,https://github.com/assafelovic/gpt-researcher
assistant-ui/assistant-ui,coderabbit,31,8434,TypeScript,https://github.com/assistant-ui/assistant-ui
ast-grep/ast-grep-mcp,copilot,1,334,Python,https://github.com/ast-grep/ast-grep-mcp
ast-grep/ast-grep-vscode,ellipsis,1,225,TypeScript,https://github.com/ast-grep/ast-grep-vscode
astral-sh/ruff,,103,46083,Rust,https://github.com/astral-sh/ruff
astral-sh/uv,copilot,13,78983,Rust,https://github.com/astral-sh/uv
AstrBotDevs/AstrBot,copilot,93,15768,Python,https://github.com/AstrBotDevs/AstrBot
astronomer/airflow-ai-sdk,copilot,3,522,Python,https://github.com/astronomer/airflow-ai-sdk
astronomer/astronomer-cosmos,copilot,17,1135,Python,https://github.com/astronomer/astronomer-cosmos
Asvarox/allkaraoke,copilot,7,209,TypeScript,https://github.com/Asvarox/allkaraoke
AsyncFuncAI/alphaxiv-open,devin,1,109,Python,https://github.com/AsyncFuncAI/alphaxiv-open
AsyncFuncAI/deepwiki-open,gemini,5,14191,Python,https://github.com/AsyncFuncAI/deepwiki-open
ateliee/jquery.schedule,devin,10,145,JavaScript,https://github.com/ateliee/jquery.schedule
athasdev/athas,gemini,1,1914,TypeScript,https://github.com/athasdev/athas
atomantic/dotfiles,copilot,2,1361,Shell,https://github.com/atomantic/dotfiles
atopile/atopile,copilot,1,3053,Python,https://github.com/atopile/atopile
AtsushiSakai/PythonRobotics,copilot,8,28614,Python,https://github.com/AtsushiSakai/PythonRobotics
atuinsh/desktop,claude,2,2312,TypeScript,https://github.com/atuinsh/desktop
atusy/treesitter-ls,gemini,1,169,Rust,https://github.com/atusy/treesitter-ls
auchenberg/claude-code-mcp,devin,15,179,JavaScript,https://github.com/auchenberg/claude-code-mcp
AudiusProject/audius-protocol,copilot,3,606,TypeScript,https://github.com/AudiusProject/audius-protocol
AugmentOS-Community/AugmentOS,copilot,2,1784,TypeScript,https://github.com/AugmentOS-Community/AugmentOS
augustepoiroux/LeanInteract,gemini,1,102,Python,https://github.com/augustepoiroux/LeanInteract
aurelia/aurelia,copilot,7,1497,TypeScript,https://github.com/aurelia/aurelia
auth0/auth0-spa-js,copilot,2,980,TypeScript,https://github.com/auth0/auth0-spa-js
authed-dev/authed,copilot,1,810,Python,https://github.com/authed-dev/authed
autobrr/netronome,claude,10,759,TypeScript,https://github.com/autobrr/netronome
autobrr/qui,coderabbit,1,3164,Go,https://github.com/autobrr/qui
Autodesk/arnold-usd,copilot,1,282,Python,https://github.com/Autodesk/arnold-usd
autokitteh/autokitteh,copilot,50,1087,Go,https://github.com/autokitteh/autokitteh
AutoMaker-Org/automaker,coderabbit,1,2905,TypeScript,https://github.com/AutoMaker-Org/automaker
Automattic/jetpack,copilot,162,1772,PHP,https://github.com/Automattic/jetpack
Automattic/mcp-wordpress-remote,copilot,1,117,TypeScript,https://github.com/Automattic/mcp-wordpress-remote
Automattic/mongoose,copilot,13,27451,JavaScript,https://github.com/Automattic/mongoose
Automattic/newspack-blocks,copilot,1,225,PHP,https://github.com/Automattic/newspack-blocks
Automattic/newspack-newsletters,copilot,2,119,PHP,https://github.com/Automattic/newspack-newsletters
Automattic/newspack-plugin,copilot,3,363,PHP,https://github.com/Automattic/newspack-plugin
Automattic/studio,claude,3,369,TypeScript,https://github.com/Automattic/studio
Automattic/vip-go-mu-plugins,copilot,12,247,PHP,https://github.com/Automattic/vip-go-mu-plugins
Automattic/woocommerce-payments,copilot,38,186,PHP,https://github.com/Automattic/woocommerce-payments
Automattic/wordpress-activitypub,copilot,60,560,PHP,https://github.com/Automattic/wordpress-activitypub
